pathway	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
CITRULBIO-PWY	22340.474335937794	12513.928035318517	27624.820859017644	26842.42415518153	85325.44141753636	62066.49294892953	20209.954756123978	18012.501593846722	37327.047866145236	6661.383383592209	46378.77512283344	41917.92296439058	43935.06055248202	9563.546420892782	14940.806961753753	21940.43288352577	32245.322224250132	25156.852058989254	77698.91397413076	25118.8619760294	18882.398787541406	35254.28264678356	33906.92853314595	7760.993967083037	48107.79065058839	26455.716238067904	26359.00278145466	37107.73055456714	30330.14531977248	43627.73365563684	14553.51398560336	34522.29914073664	15383.736807291285	46007.42713385971	67517.38787991909	67528.5970140507	13312.576890207947	25178.840395225074	9378.950124030858	44867.09669921323	20205.42502301998	34801.403410192834	14568.830494190253	14112.367178932931	19778.679653199066	33274.619706078505	32931.73441846537	10999.107784214795	22877.838853911846	9089.677985792287	17103.47019084483	28632.030613015424	21637.442151003306	45000.91815946126	28970.183612043176	22774.89619619535	14684.659405585577	10396.737917894681	9073.021648527969	30826.8363688613	27826.924581164458	38261.67591539087	22744.31077733062
COA-PWY	167768.52822322134	156988.630213301	197561.4583665709	194455.07500711005	216910.28586210334	227931.47520048192	231651.3608800884	256523.2426182778	249757.4417541889	108695.10703184812	365774.13482304575	292769.2430808898	278597.7247221678	293262.3725494359	245967.49613038515	238809.12451903743	115059.75824557482	112205.39656763201	275382.85114977276	200995.15376683496	263688.29055202997	286788.85797265253	211360.07546407837	298548.82567356096	284982.9648990697	202424.30645220558	230981.5815413504	206795.6982841952	205033.4496351242	172441.78656749576	195044.26948971368	287362.26827436377	223692.8887821606	308075.3795642116	234575.74705879387	206256.7476986811	166846.97816182434	255206.30514953763	116197.60286685673	287360.44956306077	281117.5506952708	250549.4227721687	292531.28627272847	237161.51794033241	256836.08614610316	249552.42723168613	200691.21692641432	197700.07091065185	225238.3617719633	242603.14331026297	257410.46378629794	235211.5417520653	191348.04821094955	150800.99886649306	280054.387196287	266112.7899346443	271374.854641434	290430.9661643411	247974.5412305624	364052.3506819886	265192.1928632081	219796.9584012233	259650.23456005493
COA-PWY-1	168500.52865502678	160908.04183791383	198739.94129215617	198661.78346279118	218876.74830685224	229711.06248283054	230640.46242704408	262106.11256838363	251792.92214939126	109686.24763951977	368591.49976491096	297858.0433853015	281118.73129131045	294607.4343598405	250718.84036011534	238990.60498597426	116323.15081898659	122215.87836071978	271583.88842490996	202651.80483171577	263446.3104890779	292159.68396342784	214121.3189317163	292511.36418242945	290622.1025443742	206208.899493845	232058.72694252784	206253.23157757887	206397.04730139225	176222.97310826447	198665.96399415235	295149.92792869854	225882.99459568676	281158.83568288985	235404.45327556433	206704.11422888446	173305.25607667273	257060.11987710555	122215.72040563624	284627.1404811379	291066.8632637635	250875.9614571755	300161.91431328485	241859.93122448423	258114.73936053578	256239.8435998272	206334.4645874191	200796.14944515532	234395.20096119307	246652.5114960167	266485.45521143166	233252.0744018809	192639.12128797144	155593.16341856468	286764.70910791674	268344.8549505361	271506.99013070995	298078.87461748056	253603.64796570828	366177.0350594556	267383.1883396331	220286.9952529019	266551.84847531293
COBALSYN-PWY	100339.26624430633	85886.35829159923	77409.99768744007	79644.86809778254	151390.57445863835	127149.57111863243	108523.14992393336	101189.07393648848	106016.0613449629	23574.725674893278	220748.43530358037	127775.94276367832	157944.77159988726	54719.32989115568	85637.37342512218	71285.43780394009	80566.63681336681	63657.117236372105	177249.3670500273	95948.13119771385	90010.75956178985	164659.83876290594	109398.56962291281	28716.35553216244	183449.4143033668	158872.04958436522	136672.12131008357	120884.57179208925	115622.76471110493	82857.65014806464	109472.67994841008	149570.15345719166	169900.64116501645	214388.4334518367	116742.8882527583	94479.07955640806	102098.02650845982	106248.8120618566	51273.75853146038	147232.12834042535	244869.30976801898	222215.35920491762	144768.47698064175	113886.79271122374	133564.60446065484	136809.88726083672	147068.23343222492	139060.34669949458	110650.80987770598	72118.34346286593	115207.07510718059	193741.7315498791	156549.09674178454	120404.81450858944	130494.8673417457	216652.80967354405	117885.97336482508	115454.15796440621	89273.64543537845	246452.61505060416	88773.22023035654	145488.5142673347	97364.0723390145
CODH-PWY	29136.914386821045	41330.9428502279	22458.184010112	37329.43410777021	49806.54609807894	58560.646622451946	29052.039649050497	44309.28043159452	35109.48323555969	5604.247239623452	71704.70227876773	45018.85884008361	71700.05346291342	12823.287898146835	18135.29179949782	19738.518617763428	11508.437534304945	17265.174219537075	63334.3249738608	31047.938443866467	20569.040494719917	63495.6535211565	39890.12521753985	8022.328116234994	63310.815183410676	61179.23498495306	30704.02746928658	60053.29583696163	34913.82293674069	15930.503642706504	27145.076893048124	45150.948641144176	60047.48408809944	134354.0459874222	7372.019773712739	13548.063954414667	36159.69928178345	16604.659792312596	9736.788736011427	63690.88451356609	49657.40362500955	34134.60305895854	38502.564731083	32233.00486316511	43893.4989079901	53107.96453745611	77181.27402096975	61524.78069960838	32612.16467058973	30635.932241890194	37893.499221443875	94452.31393193695	46381.8340193464	46891.59408882384	47410.69463750445	114241.62780844908	26790.876768958653	45126.372040289796	25410.335629224395	142459.78158476367	28854.169013516646	58093.03746554881	39360.490228508934
COLANSYN-PWY	19311.499952472244	34691.118081923894	24721.69540772839	46849.145032113884	42701.0837312558	34284.87194144351	19139.693374683284	69994.60284375322	26036.66419196883	23872.15458567533	97509.1927319864	56297.35384041959	51553.23239241298	14542.701997442722	50003.132283367915	64941.129454735805	40281.41017585986	75982.2665632718	97583.54613657609	32114.33245624712	43347.36869147861	65090.910898838854	36609.13575144829	19887.857721726195	76485.37787862815	71339.94509698414	56482.14024742481	109021.69869544993	37485.568802853646	35747.313305204814	140431.58978935675	111256.8599265602	51668.2986885642	99432.34603805252	77283.88574060671	79177.37890390695	116056.12848806137	44696.68358953917	91555.25280457406	41457.52566872678	151523.26367536033	79352.27713928871	112136.18046923458	54905.65320689021	66073.85342019287	71422.25521183736	86833.80227129004	42025.595556947774	85480.8171113494	32518.822153259644	69134.51347050112	23976.89512204873	42296.56320662773	112231.27247577552	73189.51966234467	45481.128351308114	29922.141489694597	82086.50213853538	95860.1423597572	56047.52656479388	28677.711492215923	28877.008272068906	68094.43456592396
COMPLETE-ARO-PWY	97297.94370874051	114399.01053722308	87478.08489702475	127515.74112530351	225226.91350226378	200365.2967584734	107242.85192267495	143338.99705504862	135898.93573499238	47531.561116162506	287637.5609444196	181082.32400894718	203918.0449776333	80824.58711036843	94518.45150000806	122893.61539777223	109397.18476415849	170570.10833712012	251923.17025119808	108107.28123319446	86782.90950291327	212544.13487030717	142703.84127617345	312099.9938921867	201962.80553400287	178123.8682839082	153971.06663642154	222969.65676235635	141858.3693575169	116995.93825378423	128982.27372831685	206285.69512301404	212901.4664084509	245753.15020961943	178244.6343642277	155250.80568594145	222360.25754828184	163809.61018678368	172936.18842081344	182860.18689330743	314080.7912960684	261856.43625152073	171046.0510182182	120053.88151810084	142114.40151797587	200604.10631531585	232276.1091723994	171127.08599781743	173826.34294528962	95206.18106347526	158097.81396199047	257949.67189420242	201439.8276588381	151496.471670928	166740.03683387558	300710.1682417219	92949.59692072365	152209.7190581471	115118.60013335313	295895.3278864189	122078.72910436007	206195.1418697	206249.38208400484
CRNFORCAT-PWY	191.48935648578265	145.30867004122157	1934.692884474933	193.2569711574566	1858.606650359489	2236.577927274102	255.70908463887983	594.2267611005387	407.23906145354664	34.6630238313071	92.36718296707733	507.1122589440851	366.89077449154416	44.757797899202565	153.8060182446147	155.5088849457673	71.74759267231146	70.43311830051744	117.56034295141664	488.1892880714829	123.51194657863284	63.660369255890465	82.22321793728108	25.921311258557374	251.11540749128912	57.02193714757454	534.8971936346301	403.8628661047757	5.993909340357237	0.0	0.0	92.13386596000777	645.3731494324624	120.06820307655516	734.5335577460176	1301.9081913963257	152.71551910039727	330.4123030007452	638.0288744448836	211.8822866040419	0.0	8.985376786883984	65.42572625545556	53.201678934392866	14.944374063264974	180.6911245151068	154.4217012352195	58.98456529520145	346.6563804853228	16.977389381490624	11.944993005403036	3.5080742112779144	0.0	0.0	32.91967168180991	88.8438239815155	8.97156085465891	35.77912188066143	180.28669814152366	0.0	27.415354490727832	260.8618884005446	150.4321443770584
DAPLYSINESYN-PWY	166975.36454317768	157253.65356130103	205798.19525065363	188588.74051988262	228993.38933824387	240087.19069509325	238335.02090206658	249244.24564195416	241569.4014162019	100230.84687295964	343275.4809255096	279168.3069392953	268396.67221576354	292135.5959248549	255692.28321065605	222559.92607329512	111237.58838253158	141616.0543260668	277959.9125909722	204761.68043797603	272785.2846135721	270418.0476021823	210198.7757744454	114457.63561291755	288333.93168164935	195282.1378924013	226936.85384421953	229508.91186156526	202701.09099184128	175557.75905092896	181339.1737339446	274535.17736511456	223518.43357256125	304972.7565760637	218736.8558153496	205328.231914644	185043.5491790866	217521.25353866018	130390.77479477637	281826.34658252384	293823.78784151946	245412.0203666644	279378.5637423193	241272.11995985734	245477.5769556265	241764.45512253317	208546.7490013863	191003.23511411168	227977.17750256672	252413.61966342057	271242.0024242074	235374.1505580468	188975.80563670673	164668.07211915823	275304.5303329221	282569.05692963884	284449.0355622969	293802.8456728459	247073.67596011324	371107.6392558217	263391.62437745434	213465.61165991725	259349.2763130587
DARABCATK12-PWY	4684.798051184325	6306.451166994605	4641.189606399866	7019.9571603462	10524.99628548475	5635.046695505203	2259.846167366887	13058.773760630866	6083.451692249438	1950.1858692275453	18753.81516585634	14619.510251807187	6062.801072782818	3304.845158580791	10146.49483427889	11014.106169966917	13249.80953172648	12288.37349250365	23791.59966859214	6604.685104066253	12533.889545164831	16764.090936713757	7124.172200644219	3594.4311554858386	18029.476233725934	5661.149572884455	15949.496455995659	49863.38575115646	7542.319767039595	8588.388078578259	14017.164022747129	20593.76436975654	9514.652512666718	24430.329301495658	9551.104216532163	18016.835185755077	49904.617985904726	5587.840101816038	39700.01781273341	9572.572103105585	22503.06217389186	5055.8521270094625	19408.618766242555	11379.590902138327	12501.755972864647	14354.96908798989	12139.685202729632	12219.76439060243	29615.64053855193	10368.9727959239	24907.638088320884	4507.077889290234	6611.900297860684	33260.18528541735	8681.207612405571	11309.294068159514	6610.880341989525	21683.208496931344	16212.42796132656	11322.956771300136	4078.057880963645	9457.998185380811	34315.52179747895
DENITRIFICATION-PWY	179.29103917365182	131.8378959290443	1106.1549288652695	42.53216808922518	1488.7906656503835	676.2621121143136	57.70503720973108	648.5337154286599	362.52124274610475	0.0	318.1443827647069	141.16185877031862	945.3990612495284	61.25893871261985	92.75116092531775	60.66424591275291	311.5443276745287	257.4106226911369	642.7290463408061	740.4809915987775	489.38597879466465	177.26313807684122	726.5028882534081	136.13122916583987	655.2478058936832	725.2096589527956	1334.9194553259968	172.96721689994186	117.85822789289159	324.71435904448083	53.170037689058546	505.23548071951	364.309067128984	21.289352746062313	7812.651380582552	22001.784284338835	30.304271790428093	796.2401866477122	309.69384566481807	31.9265604438481	38.39632533506465	11.8947886105788	479.8821341271802	26.857289329330012	93.23282340396818	145.5987170950552	373.94746529796066	63.53708307302478	203.93023795265105	166.97821450884783	129.62159574266977	146.02828729814584	44.360563663510455	17.47464568430659	550.4746631187769	38.09240252450618	0.0	39.07104616182064	89.38468950046594	53.60008260161923	27.462247227979127	1593.9253603602108	51.187889009704826
DENOVOPURINE2-PWY	130728.67712140102	95019.76968729908	144987.75597693148	115938.61298904024	165364.41449649542	169190.1731804499	197310.78641182583	143147.0695298484	155766.69709136634	68836.9225896642	223235.4252534775	198945.93195798254	187719.65587371803	152905.42164413878	168701.46438345127	169369.94459975293	78419.31526828939	32184.518913343603	150175.77812007017	133563.6404284187	160334.93318775407	178998.61929035702	134083.70715090327	32949.49959267222	224102.96190230662	89718.07894684002	169142.806345149	113538.76629865903	118901.04105054463	149663.87949399743	63320.02890254588	171019.772525291	135237.99933805113	124178.57555282763	190057.20494787765	181115.46718103424	50974.54542109104	194645.16813751613	42352.360618057326	167208.75404349173	69527.97959797872	30668.25032022744	174136.25272575297	146988.45135833177	145251.8058491062	153232.45630303113	106240.52835166802	116945.94093082818	114005.52793909745	132596.03453376598	173791.32248221786	78840.48651774552	81270.75822350563	77910.8266229624	187880.41533668916	102682.72318285065	212080.9139629216	149521.36302148085	155867.1777079087	215131.29895273934	152421.41725281609	123928.5936691141	139186.80658569586
DHGLUCONATE-PYR-CAT-PWY	282.8055672406122	237.63566078338533	1919.7845817466812	355.54185436535505	3003.6816732306265	2352.5845026010265	737.0332228577856	1246.9715897594147	590.6436402553117	97.33400922762937	1968.3932030684146	781.1135254244322	2231.8693104777667	217.11212633469597	853.4116537727474	545.7772681093162	106.85129128609486	74.73139337506463	1414.4886937373471	527.3730684566683	307.7739563462584	255.89399783767254	702.6644425437587	65.7750048398353	982.3484827717123	430.43304327907697	942.0654508303113	122.11414528118839	172.51813623361548	287.0239586906589	65.964302886535	304.9154264187105	265.7018259097087	140.52136663832272	3661.8142174642667	9499.659278132141	69.77431191983578	284.85322870466507	91.47850822895909	32.07388869201883	26.894154974680017	0.0	40.42570275516961	0.0	158.8913176878527	55.500812162488664	285.48607730184966	56.44279424662433	126.79908871271894	97.9030761533516	92.71416936764514	79.1667476298614	59.02644327926529	22.387562582398118	58.119137403653674	414.0685653314303	0.0	523.8177273986933	71.0943488729585	7.17114550426846	6.789612570068792	680.4958031964849	33.76028863769997
DTDPRHAMSYN-PWY	112943.94183056733	127432.53102388766	118274.92186447808	118975.45618037232	151170.01049713176	157468.92788355408	142527.12917155295	162302.36263665548	137935.7533342299	49332.04824324653	255358.2786910496	177275.30091348456	211681.4241236898	99934.5463895464	133920.69388648897	132181.69566629297	95311.55018992176	92214.98348056365	209772.57906394883	118127.55793083746	119796.32907515942	205316.2897476958	140408.23685533297	37623.718042711494	202887.66048193414	131001.06161959255	149566.61230184278	169182.14732660115	125863.48093609657	109984.81533088801	143623.7076942916	184026.52550275088	178301.08207365818	201122.45321103832	138346.2817469122	138294.39848096351	113238.63152812554	149837.91848963816	95346.94511723971	131146.14299547538	273204.6818333573	236721.33545546862	203294.40748798076	137838.21328648104	155182.52983435718	152046.4682121664	123149.1101871472	133540.89605293103	134546.5731436445	116399.97151350878	140994.83331376992	153332.0047073124	180173.07635622274	123742.04119900339	156644.35953974552	188662.07318942377	154123.00403218597	162830.68739723574	123217.26594724688	190848.334222283	124928.35726899892	137457.58247058422	125437.79054714127
ECASYN-PWY	516.7826443637687	709.5794350134255	794.2219639256118	782.8653008604832	1887.1516078332	1255.0298285100534	397.5616234487565	882.2324317533556	1220.4571805146168	105.59637979118338	1552.7696663300337	5863.9344257870935	1344.6098682771726	121.49475404709064	698.5853065492637	389.8510630668411	679.8061885873286	192.23134763029788	1228.5374325253083	354.2405597446271	481.6280471851667	1423.9167270245864	415.4957825428783	71.59768844472075	571.100388734475	298.6466160942786	604.6904008213721	84.6424482599724	515.439014046787	306.193006232581	128.85115983459377	672.4485723158105	731.9392608277454	198.025337366869	679.3229663278794	1459.5879684091574	54.76850212118267	400.8599902853312	231.13797963362438	223.93176825508291	823.0593806821778	364.90501896529423	638.467728415324	439.48317285806166	629.5888401176688	1327.5783926694733	775.1736645342905	687.8933095559352	938.493768694621	206.3657118930612	366.48850924924903	501.52100399548715	724.5904322529515	0.0	308.9580897472306	916.4907501388858	271.31988725361435	455.8602581271067	297.4669472448143	211.91323901263758	350.90704082779126	545.1089722653276	79.03525306473801
FAO-PWY	7774.332204167334	7775.826943062137	19925.620099501066	34998.092831434	95046.99218162471	96533.74005165453	7912.232366791366	15019.369930688985	19172.41004586383	5533.813179791211	20857.210552523902	44831.54764314927	34743.73368164629	19774.12093148346	10618.945634133936	35213.90021774212	5580.83536603523	2678.017694570491	54665.16954483883	11068.34226727635	8846.043492326902	14769.970162969832	17147.453117811143	984.186474187762	15185.967033453926	11445.216968221988	11008.160162217873	1496.385044046811	16620.650650718027	15648.978707401655	1543.8845644802764	14721.07249155843	4175.60423323551	6939.5168511966685	92997.36504052654	104751.93096838357	1217.483118412632	16467.630768249757	2003.4946896203833	10571.195993722982	1523.9185884938304	728.5132186833694	18577.847567730212	1952.9404562454883	2872.3083600992327	12794.637849710683	10687.185708622374	1712.321027043212	2925.4704614552247	6051.574722382452	3141.7715975389046	6067.017352310018	1611.4534993438012	313.1938542378371	15716.558651572052	6414.395065548225	1891.0245058467558	5702.344640643621	4333.50833152671	3875.055311558778	12613.792482890889	12489.639192050188	1262.2893908816843
FERMENTATION-PWY	50541.30806547785	57277.10393975167	74985.93306724988	102166.59834782261	156566.63462013798	146088.1162806454	53865.93104418974	107664.33291262166	95626.44042116658	42610.42240733839	176199.59720822514	144120.9687798819	108951.69675265375	43691.177494147145	75010.63356714581	124907.86247096908	83363.70105419925	99144.98698464724	170942.2743558473	91710.32324819676	89996.69624046603	152702.30597962352	71488.15761999156	31401.519123452126	134953.05027635334	61101.76472089257	99789.40530584312	152527.81617093793	74599.53126875026	126620.38829998774	167586.9914718064	156090.30786381345	85587.46271995835	168985.7325220906	195503.47778986368	177699.29052378662	110001.11578328918	120007.56803951228	86236.6755646972	93974.70774854768	90763.5341439605	75726.30106408168	125027.2381320318	68783.12930070741	82469.17139049647	127773.75159428296	109937.39562362609	47106.071105817835	99816.00362271977	55055.32373932771	106951.18332419125	50764.58825341041	64267.50131149288	142018.40502378362	99717.76425359107	68226.71137772004	36745.999395617655	109235.78004684567	150662.2584192682	58324.85268174525	77889.59767838444	70163.62508891235	103647.12952309224
FOLSYN-PWY	135153.19871671885	118435.13281200579	138086.4301713461	134106.25344252386	206314.0059746108	199829.05329225198	173698.57633072117	161981.85044788333	169818.35939873633	58104.89242967211	308818.97161831614	212974.6967896469	226915.50669773715	108985.04674637529	145703.34328280133	158533.21144310938	98505.70216105544	116297.85628953578	230675.69975072547	149659.34013264073	154611.9260690972	237161.1849944364	164746.0920303882	62030.31559560112	247529.75169655585	157320.91793004476	190949.15382078203	196145.9630323648	162515.7134168516	148616.060289211	165024.53085027987	216694.2393725782	193424.19731545413	224238.29188832518	188929.694807497	188215.88146276653	156053.16847635852	169223.08120121647	116841.55677985043	207590.5657871028	237056.1341979297	212142.31767816097	189542.18189274866	163485.81706654982	176371.75170316335	193716.19705404073	166633.10811018088	160037.10513791707	175764.48844971898	128453.90690344393	204272.2220708887	195597.58187472317	160681.09893314465	143951.26215827974	195181.39540430598	231035.7495645062	184177.95734421283	166182.68664415713	155552.8390199101	285512.85454666865	157626.87799100665	179224.86258968562	188796.72009800235
FUC-RHAMCAT-PWY	5556.854570266395	8452.031367340065	7542.3384838202155	9615.058587020352	13221.984888447827	11381.715087645738	3682.820164747824	17814.06469661101	10478.374260690049	3252.890537185949	21268.6003839029	18578.591303087116	10170.110508924408	5792.714744606761	11320.480040114273	16328.982254644323	12101.104431405181	16911.217903562825	27103.34085238829	7204.465054325714	12022.748637903569	17909.525102875934	9360.71627437868	3660.5006737165	20222.278520821037	5371.6905088715675	14972.277448622197	45582.40725829134	9038.091762399963	7267.5402052378395	21218.983670087724	23325.684418248067	8791.39123932281	30119.460692507564	12110.30859873107	15568.402324608169	42087.282267443916	8740.014548106816	27444.704628362775	9125.75671844401	25730.612249280108	8222.619495088624	25086.273850159036	14391.93068782162	15303.332334863217	14990.51675668495	15800.843473116567	11027.518508834684	29764.584189972156	11925.455031041593	26525.46190020531	5690.072194631826	8456.620479731764	39309.81030461371	12521.27143615595	12209.946866085622	7613.829181775032	22939.181571489098	18444.54812451514	10500.322998250558	5780.8454166304655	9241.034511227395	31036.923487664913
